"","subNr","age","gender","hand","iBlock","iTrial","cTarLoc","cTarSymNr","correct","response_time_search_resp"
"18235",35,26,0,0,2,35,7,0,0,863
"18236",35,26,0,0,2,36,4,0,1,1199
"18237",35,26,0,0,2,37,0,0,1,1010
"18238",35,26,0,0,2,38,5,0,0,1056
"18239",35,26,0,0,2,39,3,0,0,554
"18240",35,26,0,0,2,40,6,1,0,974
"18241",35,26,0,0,2,41,2,1,1,1152
"18242",35,26,0,0,2,42,5,1,1,826
"18243",35,26,0,0,2,43,5,1,1,663
"18244",35,26,0,0,2,44,6,0,0,833
"18245",35,26,0,0,2,45,2,0,0,1108
"18246",35,26,0,0,2,46,5,0,1,1814
"18247",35,26,0,0,2,47,5,0,0,1314
"18248",35,26,0,0,2,48,3,1,1,957
"18249",35,26,0,0,2,49,1,0,1,1369
"18250",35,26,0,0,2,50,6,0,0,2389
"18251",35,26,0,0,2,51,2,1,1,1737
"18252",35,26,0,0,2,52,1,0,1,1524
"18253",35,26,0,0,2,53,7,1,1,927
"18254",35,26,0,0,2,54,7,0,1,877
"18255",35,26,0,0,2,55,6,0,1,1555
"18256",35,26,0,0,2,56,2,0,0,1266
"18257",35,26,0,0,2,57,1,0,1,1665
"18258",35,26,0,0,2,58,7,0,0,968
"18259",35,26,0,0,2,59,1,1,1,1118
"18260",35,26,0,0,2,60,6,0,1,1079
"18261",35,26,0,0,2,61,2,0,1,1057
"18262",35,26,0,0,2,62,4,1,1,1200
"18263",35,26,0,0,2,63,0,0,1,1564
"18264",35,26,0,0,3,0,6,1,0,970
"18265",35,26,0,0,3,1,2,0,0,1176
"18266",35,26,0,0,3,2,1,1,1,1542
"18267",35,26,0,0,3,3,1,0,0,1378
"18268",35,26,0,0,3,4,3,0,1,1931
"18269",35,26,0,0,3,5,4,1,1,792
"18270",35,26,0,0,3,6,0,1,1,1254
"18271",35,26,0,0,3,7,7,0,0,1282
"18272",35,26,0,0,3,8,1,1,1,1065
"18273",35,26,0,0,3,9,6,0,0,944
"18274",35,26,0,0,3,10,2,0,0,1009
"18275",35,26,0,0,3,11,3,0,1,979
"18276",35,26,0,0,3,12,5,1,1,949
"18277",35,26,0,0,3,13,3,1,1,1165
"18278",35,26,0,0,3,14,4,0,1,888
"18279",35,26,0,0,3,15,0,0,1,808
"18280",35,26,0,0,3,16,1,0,0,842
"18281",35,26,0,0,3,17,7,1,1,1063
"18282",35,26,0,0,3,18,5,0,0,893
"18283",35,26,0,0,3,19,7,1,1,638
"18284",35,26,0,0,3,20,5,0,1,825
"18285",35,26,0,0,3,21,4,0,0,999
"18286",35,26,0,0,3,22,0,0,0,678
"18287",35,26,0,0,3,23,7,1,0,1148
"18288",35,26,0,0,3,24,6,0,1,1113
"18289",35,26,0,0,3,25,2,0,0,875
"18290",35,26,0,0,3,26,7,0,0,940
"18291",35,26,0,0,3,27,5,1,1,1085
"18292",35,26,0,0,3,28,6,1,0,864
"18293",35,26,0,0,3,29,2,1,1,804
"18294",35,26,0,0,3,30,4,1,1,791
"18295",35,26,0,0,3,31,0,1,0,1319
"18296",35,26,0,0,3,32,7,1,1,943
"18297",35,26,0,0,3,33,3,1,1,704
"18298",35,26,0,0,3,34,7,0,1,679
"18299",35,26,0,0,3,35,3,0,1,1849
"18300",35,26,0,0,3,36,6,1,0,1594
"18301",35,26,0,0,3,37,2,1,1,1405
"18302",35,26,0,0,3,38,3,1,1,1199
"18303",35,26,0,0,3,39,5,0,1,1232
"18304",35,26,0,0,3,40,4,0,1,1789
"18305",35,26,0,0,3,41,0,0,0,1347
"18306",35,26,0,0,3,42,5,1,1,703
"18307",35,26,0,0,3,43,4,1,0,1474
"18308",35,26,0,0,3,44,0,1,1,1148
"18309",35,26,0,0,3,45,1,1,1,1230
"18310",35,26,0,0,3,46,5,1,1,708
"18311",35,26,0,0,3,47,6,0,0,866
"18312",35,26,0,0,3,48,2,1,1,957
"18313",35,26,0,0,3,49,4,1,1,672
"18314",35,26,0,0,3,50,0,0,0,951
"18315",35,26,0,0,3,51,1,0,1,946
"18316",35,26,0,0,3,52,3,1,1,1454
"18317",35,26,0,0,3,53,3,0,1,1011
"18318",35,26,0,0,3,54,1,1,1,880
"18319",35,26,0,0,3,55,5,0,0,792
"18320",35,26,0,0,3,56,6,1,1,1050
"18321",35,26,0,0,3,57,2,0,1,1456
"18322",35,26,0,0,3,58,7,0,0,1522
"18323",35,26,0,0,3,59,6,0,1,896
"18324",35,26,0,0,3,60,2,1,1,950
"18325",35,26,0,0,3,61,1,0,1,750
"18326",35,26,0,0,3,62,4,0,0,1073
"18327",35,26,0,0,3,63,0,1,1,1100
"18328",35,26,0,0,4,0,1,0,0,774
"18329",35,26,0,0,4,1,7,0,0,1256
"18330",35,26,0,0,4,2,7,0,0,909
"18331",35,26,0,0,4,3,5,0,1,766
"18332",35,26,0,0,4,4,6,0,1,1103
"18333",35,26,0,0,4,5,2,1,1,1418
"18334",35,26,0,0,4,6,3,1,1,989
"18335",35,26,0,0,4,7,3,0,1,1632
"18336",35,26,0,0,4,8,5,1,1,970
"18337",35,26,0,0,4,9,6,1,0,1181
"18338",35,26,0,0,4,10,2,0,1,1271
"18339",35,26,0,0,4,11,1,0,1,1058
"18340",35,26,0,0,4,12,6,0,0,1639
"18341",35,26,0,0,4,13,2,0,1,1177
"18342",35,26,0,0,4,14,3,1,1,714
"18343",35,26,0,0,4,15,6,0,1,1575
"18344",35,26,0,0,4,16,2,1,1,1133
"18345",35,26,0,0,4,17,1,0,1,982
"18346",35,26,0,0,4,18,3,0,1,1410
"18347",35,26,0,0,4,19,3,0,1,805
"18348",35,26,0,0,4,20,7,1,1,1359
"18349",35,26,0,0,4,21,3,1,1,891
"18350",35,26,0,0,4,22,7,1,0,1378
"18351",35,26,0,0,4,23,4,1,1,701
"18352",35,26,0,0,4,24,0,0,0,868
"18353",35,26,0,0,4,25,5,1,0,1599
"18354",35,26,0,0,4,26,1,1,1,1240
"18355",35,26,0,0,4,27,5,0,1,814
"18356",35,26,0,0,4,28,4,1,1,958
"18357",35,26,0,0,4,29,0,1,0,1441
"18358",35,26,0,0,4,30,7,0,1,945
"18359",35,26,0,0,4,31,7,0,1,1490
"18360",35,26,0,0,4,32,1,1,1,664
"18361",35,26,0,0,4,33,6,1,0,1142
"18362",35,26,0,0,4,34,2,1,1,1261
"18363",35,26,0,0,4,35,4,0,0,1386
"18364",35,26,0,0,4,36,0,0,1,1618
"18365",35,26,0,0,4,37,3,0,0,859
"18366",35,26,0,0,4,38,7,1,1,732
"18367",35,26,0,0,4,39,6,1,1,1740
"18368",35,26,0,0,4,40,2,0,1,1880
"18369",35,26,0,0,4,41,1,1,1,997
"18370",35,26,0,0,4,42,4,0,0,1816
"18371",35,26,0,0,4,43,0,1,0,2027
"18372",35,26,0,0,4,44,1,1,1,1367
"18373",35,26,0,0,4,45,4,0,0,954
"18374",35,26,0,0,4,46,0,0,1,740
"18375",35,26,0,0,4,47,5,1,1,1169
"18376",35,26,0,0,4,48,5,0,1,984
"18377",35,26,0,0,4,49,1,0,1,1388
"18378",35,26,0,0,4,50,4,1,1,1516
"18379",35,26,0,0,4,51,0,0,1,1053
"18380",35,26,0,0,4,52,6,1,1,1219
"18381",35,26,0,0,4,53,2,0,0,1134
"18382",35,26,0,0,4,54,7,1,1,725
"18383",35,26,0,0,4,55,3,1,1,887
"18384",35,26,0,0,4,56,4,1,1,903
"18385",35,26,0,0,4,57,0,1,1,848
"18386",35,26,0,0,4,58,5,0,1,1284
"18387",35,26,0,0,4,59,6,0,1,1454
"18388",35,26,0,0,4,60,2,1,1,1303
"18389",35,26,0,0,4,61,5,1,0,1573
"18390",35,26,0,0,4,62,4,0,0,1359
"18391",35,26,0,0,4,63,0,1,1,1608
"18392",35,26,0,0,5,0,3,1,1,936
"18393",35,26,0,0,5,1,5,0,0,1029
"18394",35,26,0,0,5,2,1,0,0,802
"18395",35,26,0,0,5,3,4,1,0,1577
"18396",35,26,0,0,5,4,0,1,1,842
"18397",35,26,0,0,5,5,7,1,1,869
"18398",35,26,0,0,5,6,3,1,1,816
"18399",35,26,0,0,5,7,1,1,1,1043
"18400",35,26,0,0,5,8,1,0,1,1306
"18401",35,26,0,0,5,9,5,0,1,1783
"18402",35,26,0,0,5,10,1,1,1,1195
"18403",35,26,0,0,5,11,6,0,0,816
"18404",35,26,0,0,5,12,2,1,1,860
"18405",35,26,0,0,5,13,4,0,1,1675
"18406",35,26,0,0,5,14,0,0,0,1679
"18407",35,26,0,0,5,15,6,1,1,1486
"18408",35,26,0,0,5,16,2,0,0,1402
"18409",35,26,0,0,5,17,5,1,1,1271
"18410",35,26,0,0,5,18,3,1,0,1157
"18411",35,26,0,0,5,19,1,1,1,1884
"18412",35,26,0,0,5,20,6,1,1,922
"18413",35,26,0,0,5,21,2,1,1,1729
"18414",35,26,0,0,5,22,7,1,1,1986
"18415",35,26,0,0,5,23,5,1,1,2089
"18416",35,26,0,0,5,24,7,1,1,805
"18417",35,26,0,0,5,25,4,0,1,1667
"18418",35,26,0,0,5,26,0,0,1,1203
"18419",35,26,0,0,5,27,5,0,0,1936
"18420",35,26,0,0,5,28,4,0,0,701
"18421",35,26,0,0,5,29,0,1,1,1058
"18422",35,26,0,0,5,30,5,0,1,1531
"18423",35,26,0,0,5,31,7,0,0,769
"18424",35,26,0,0,5,32,4,1,1,1039
"18425",35,26,0,0,5,33,0,0,1,967
"18426",35,26,0,0,5,34,5,1,1,1137
"18427",35,26,0,0,5,35,5,1,1,1299
"18428",35,26,0,0,5,36,3,0,1,1223
"18429",35,26,0,0,5,37,6,0,0,1396
"18430",35,26,0,0,5,38,2,1,1,749
"18431",35,26,0,0,5,39,1,0,1,1069
"18432",35,26,0,0,5,40,4,0,1,1098
"18433",35,26,0,0,5,41,0,1,1,1256
"18434",35,26,0,0,5,42,6,1,0,1163
"18435",35,26,0,0,5,43,2,0,1,1391
"18436",35,26,0,0,5,44,4,1,0,1328
"18437",35,26,0,0,5,45,0,1,1,1138
"18438",35,26,0,0,5,46,7,0,1,683
"18439",35,26,0,0,5,47,1,0,1,1049
"18440",35,26,0,0,5,48,7,0,1,1811
"18441",35,26,0,0,5,49,6,0,0,1256
"18442",35,26,0,0,5,50,2,1,0,858
"18443",35,26,0,0,5,51,4,1,1,1291
"18444",35,26,0,0,5,52,0,0,0,1461
"18445",35,26,0,0,5,53,6,1,1,1669
"18446",35,26,0,0,5,54,2,0,1,1096
"18447",35,26,0,0,5,55,3,0,1,1216
"18448",35,26,0,0,5,56,6,0,0,1340
"18449",35,26,0,0,5,57,2,0,1,1927
"18450",35,26,0,0,5,58,7,0,1,1330
"18451",35,26,0,0,5,59,3,0,0,1154
"18452",35,26,0,0,5,60,1,1,1,1386
"18453",35,26,0,0,5,61,3,1,0,1514
"18454",35,26,0,0,5,62,3,0,1,709
"18455",35,26,0,0,5,63,7,1,1,1250
"18456",35,26,0,0,6,0,5,0,0,983
"18457",35,26,0,0,6,1,6,0,0,1139
"18458",35,26,0,0,6,2,2,0,1,1825
"18459",35,26,0,0,6,3,1,0,1,1562
"18460",35,26,0,0,6,4,7,0,0,1502
"18461",35,26,0,0,6,5,4,0,1,2766
"18462",35,26,0,0,6,6,0,1,1,733
"18463",35,26,0,0,6,7,3,1,1,974
"18464",35,26,0,0,6,8,4,0,1,940
"18465",35,26,0,0,6,9,0,0,1,881
"18466",35,26,0,0,6,10,6,1,1,1372
"18467",35,26,0,0,6,11,2,1,1,946
"18468",35,26,0,0,6,12,4,0,1,878
"18469",35,26,0,0,6,13,0,1,1,874
"18470",35,26,0,0,6,14,7,1,0,1410
"18471",35,26,0,0,6,15,4,1,1,617
"18472",35,26,0,0,6,16,0,0,1,871
"18473",35,26,0,0,6,17,5,1,1,770
"18474",35,26,0,0,6,18,3,0,0,1036
"18475",35,26,0,0,6,19,4,1,1,810
"18476",35,26,0,0,6,20,0,1,1,768
"18477",35,26,0,0,6,21,1,1,1,940
"18478",35,26,0,0,6,22,7,1,1,808
"18479",35,26,0,0,6,23,5,1,1,741
"18480",35,26,0,0,6,24,7,1,1,760
"18481",35,26,0,0,6,25,5,0,1,764
"18482",35,26,0,0,6,26,4,1,1,879
"18483",35,26,0,0,6,27,0,0,0,1099
"18484",35,26,0,0,6,28,6,0,0,848
"18485",35,26,0,0,6,29,2,0,1,1239
"18486",35,26,0,0,6,30,5,1,1,822
"18487",35,26,0,0,6,31,3,1,1,879
"18488",35,26,0,0,6,32,5,0,0,1083
"18489",35,26,0,0,6,33,1,1,1,1440
"18490",35,26,0,0,6,34,3,1,1,1146
"18491",35,26,0,0,6,35,1,0,1,1030
"18492",35,26,0,0,6,36,3,0,0,796
"18493",35,26,0,0,6,37,4,0,1,1144
"18494",35,26,0,0,6,38,0,1,1,1575
"18495",35,26,0,0,6,39,6,0,0,830
"18496",35,26,0,0,6,40,2,0,1,1034
"18497",35,26,0,0,6,41,7,0,0,1387
"18498",35,26,0,0,6,42,5,1,1,1348
"18499",35,26,0,0,6,43,1,0,1,1089
"18500",35,26,0,0,6,44,1,0,1,634
"18501",35,26,0,0,6,45,6,1,0,1446
"18502",35,26,0,0,6,46,2,1,1,657
"18503",35,26,0,0,6,47,7,0,1,898
"18504",35,26,0,0,6,48,3,0,1,1226
"18505",35,26,0,0,6,49,6,1,1,1396
"18506",35,26,0,0,6,50,2,1,1,758
"18507",35,26,0,0,6,51,1,1,1,1415
"18508",35,26,0,0,6,52,5,0,1,1551
"18509",35,26,0,0,6,53,3,1,0,1658
"18510",35,26,0,0,6,54,4,1,1,653
"18511",35,26,0,0,6,55,0,0,1,1432
"18512",35,26,0,0,6,56,3,0,1,968
"18513",35,26,0,0,6,57,6,0,0,1625
"18514",35,26,0,0,6,58,2,1,1,1320
"18515",35,26,0,0,6,59,7,0,1,1141
"18516",35,26,0,0,6,60,7,1,1,607
"18517",35,26,0,0,6,61,6,1,1,814
"18518",35,26,0,0,6,62,2,0,0,842
"18519",35,26,0,0,6,63,1,1,1,858
"18520",35,26,0,0,7,0,4,1,1,722
"18521",35,26,0,0,7,1,0,1,1,959
"18522",35,26,0,0,7,2,3,1,1,687
"18523",35,26,0,0,7,3,5,1,0,757
"18524",35,26,0,0,7,4,3,0,0,785
"18525",35,26,0,0,7,5,6,0,1,1213
"18526",35,26,0,0,7,6,2,1,1,779
"18527",35,26,0,0,7,7,5,1,1,711
"18528",35,26,0,0,7,8,6,0,0,1273
"18529",35,26,0,0,7,9,2,0,0,1427
"18530",35,26,0,0,7,10,1,0,1,833
"18531",35,26,0,0,7,11,7,1,1,1336
"18532",35,26,0,0,7,12,6,1,1,811
"18533",35,26,0,0,7,13,2,0,1,831
"18534",35,26,0,0,7,14,5,0,1,777
"18535",35,26,0,0,7,15,1,1,1,750
"18536",35,26,0,0,7,16,6,0,1,1203
"18537",35,26,0,0,7,17,2,1,0,728
"18538",35,26,0,0,7,18,7,0,1,902
"18539",35,26,0,0,7,19,7,0,1,776
"18540",35,26,0,0,7,20,4,0,0,787
"18541",35,26,0,0,7,21,0,1,1,1050
"18542",35,26,0,0,7,22,1,1,1,694
"18543",35,26,0,0,7,23,3,1,1,1289
"18544",35,26,0,0,7,24,4,0,1,1663
"18545",35,26,0,0,7,25,0,1,1,1279
"18546",35,26,0,0,7,26,5,1,1,883
"18547",35,26,0,0,7,27,3,0,1,1206
"18548",35,26,0,0,7,28,5,1,1,840
"18549",35,26,0,0,7,29,3,0,0,905
"18550",35,26,0,0,7,30,4,0,0,663
"18551",35,26,0,0,7,31,0,0,0,911
"18552",35,26,0,0,7,32,6,1,1,2114
"18553",35,26,0,0,7,33,2,0,1,1655
"18554",35,26,0,0,7,34,3,1,1,746
"18555",35,26,0,0,7,35,1,0,1,1769
"18556",35,26,0,0,7,36,1,0,1,743
"18557",35,26,0,0,7,37,4,1,1,877
"18558",35,26,0,0,7,38,0,0,1,1213
"18559",35,26,0,0,7,39,5,0,1,1379
"18560",35,26,0,0,7,40,7,1,1,811
"18561",35,26,0,0,7,41,4,1,1,1161
"18562",35,26,0,0,7,42,0,0,0,1280
"18563",35,26,0,0,7,43,7,0,0,1434
"18564",35,26,0,0,7,44,7,0,1,1335
"18565",35,26,0,0,7,45,1,0,1,1405
"18566",35,26,0,0,7,46,4,0,0,813
"18567",35,26,0,0,7,47,0,1,1,1121
"18568",35,26,0,0,7,48,1,1,1,991
"18569",35,26,0,0,7,49,5,0,1,1003
"18570",35,26,0,0,7,50,5,0,1,1431
"18571",35,26,0,0,7,51,6,1,0,1512
"18572",35,26,0,0,7,52,2,1,1,1324
"18573",35,26,0,0,7,53,1,1,1,1423
"18574",35,26,0,0,7,54,3,0,0,931
"18575",35,26,0,0,7,55,3,1,1,913
"18576",35,26,0,0,7,56,6,0,0,1729
"18577",35,26,0,0,7,57,2,0,1,845
"18578",35,26,0,0,7,58,4,1,1,944
"18579",35,26,0,0,7,59,0,0,1,980
"18580",35,26,0,0,7,60,7,1,1,1241
"18581",35,26,0,0,7,61,6,1,0,1133
"18582",35,26,0,0,7,62,2,1,1,527
"18583",35,26,0,0,7,63,7,1,1,989
"18584",35,26,0,0,8,0,4,1,1,1117
"18585",35,26,0,0,8,1,0,0,1,918
"18586",35,26,0,0,8,2,3,0,1,908
"18587",35,26,0,0,8,3,3,1,1,946
"18588",35,26,0,0,8,4,1,0,1,799
"18589",35,26,0,0,8,5,7,0,1,1227
"18590",35,26,0,0,8,6,6,1,1,1101
"18591",35,26,0,0,8,7,2,1,0,888
"18592",35,26,0,0,8,8,4,1,1,704
"18593",35,26,0,0,8,9,0,0,1,816
"18594",35,26,0,0,8,10,5,1,1,1340
"18595",35,26,0,0,8,11,3,1,1,1021
"18596",35,26,0,0,8,12,4,0,1,1601
"18597",35,26,0,0,8,13,0,0,1,1507
"18598",35,26,0,0,8,14,1,0,1,988
"18599",35,26,0,0,8,15,5,0,1,1419
"18600",35,26,0,0,8,16,6,0,0,1559
"18601",35,26,0,0,8,17,2,0,0,1454
"18602",35,26,0,0,8,18,3,0,1,936
"18603",35,26,0,0,8,19,4,1,1,698
"18604",35,26,0,0,8,20,0,1,1,1430
"18605",35,26,0,0,8,21,1,1,1,963
"18606",35,26,0,0,8,22,3,1,1,712
"18607",35,26,0,0,8,23,4,0,1,911
"18608",35,26,0,0,8,24,0,1,1,915
"18609",35,26,0,0,8,25,5,0,1,664
"18610",35,26,0,0,8,26,4,0,0,1155
"18611",35,26,0,0,8,27,0,1,1,1129
"18612",35,26,0,0,8,28,7,0,1,1061
"18613",35,26,0,0,8,29,7,1,1,1619
"18614",35,26,0,0,8,30,6,1,1,980
"18615",35,26,0,0,8,31,2,0,1,1058
"18616",35,26,0,0,8,32,5,1,1,837
"18617",35,26,0,0,8,33,1,0,1,920
"18618",35,26,0,0,8,34,3,1,1,1168
"18619",35,26,0,0,8,35,6,1,1,1159
"18620",35,26,0,0,8,36,2,0,1,1276
"18621",35,26,0,0,8,37,1,0,1,795
"18622",35,26,0,0,8,38,1,1,1,666
"18623",35,26,0,0,8,39,6,1,1,1377
"18624",35,26,0,0,8,40,2,1,1,1589
"18625",35,26,0,0,8,41,4,0,0,842
"18626",35,26,0,0,8,42,0,1,1,1186
"18627",35,26,0,0,8,43,3,0,1,727
"18628",35,26,0,0,8,44,7,1,0,981
"18629",35,26,0,0,8,45,7,0,1,1154
"18630",35,26,0,0,8,46,6,0,0,1129
"18631",35,26,0,0,8,47,2,0,1,1930
"18632",35,26,0,0,8,48,4,1,1,760
"18633",35,26,0,0,8,49,0,0,0,1134
"18634",35,26,0,0,8,50,7,1,1,1649
"18635",35,26,0,0,8,51,1,1,1,831
"18636",35,26,0,0,8,52,6,0,1,1518
"18637",35,26,0,0,8,53,2,1,1,901
"18638",35,26,0,0,8,54,5,0,0,908
"18639",35,26,0,0,8,55,7,1,1,866
"18640",35,26,0,0,8,56,5,1,1,669
"18641",35,26,0,0,8,57,5,0,1,896
"18642",35,26,0,0,8,58,1,1,1,1276
"18643",35,26,0,0,8,59,3,0,1,1433
"18644",35,26,0,0,8,60,5,1,1,1282
"18645",35,26,0,0,8,61,6,0,0,1090
"18646",35,26,0,0,8,62,2,1,1,981
"18647",35,26,0,0,8,63,7,0,0,1259
"18648",34,30,0,1,0,0,7,0,0,3012
"18649",34,30,0,1,0,1,2,1,1,2887
"18650",34,30,0,1,0,2,7,0,0,3009
"18651",34,30,0,1,0,3,6,0,1,1240
"18652",34,30,0,1,0,4,1,1,1,2337
"18653",34,30,0,1,0,5,6,1,1,815
"18654",34,30,0,1,0,6,2,1,1,2504
"18655",34,30,0,1,0,7,5,1,1,2503
"18656",34,30,0,1,0,8,3,0,1,2400
"18657",34,30,0,1,0,9,0,0,1,1434
"18658",34,30,0,1,0,10,0,1,1,1740
"18659",34,30,0,1,0,11,2,1,1,2110
"18660",34,30,0,1,0,12,1,0,0,3011
"18661",34,30,0,1,0,13,5,0,1,1586
"18662",34,30,0,1,0,14,4,1,1,2100
"18663",34,30,0,1,0,15,7,1,1,1380
"18664",34,30,0,1,0,16,4,1,1,1755
"18665",34,30,0,1,0,17,2,0,1,2647
"18666",34,30,0,1,0,18,2,1,1,2306
"18667",34,30,0,1,0,19,0,0,1,2034
"18668",34,30,0,1,0,0,4,0,1,1702
"18669",34,30,0,1,0,1,5,1,1,906
"18670",34,30,0,1,0,2,2,0,1,2175
"18671",34,30,0,1,0,3,7,1,1,1067
"18672",34,30,0,1,0,4,4,1,1,1564
"18673",34,30,0,1,0,5,0,1,1,1430
"18674",34,30,0,1,0,6,0,1,1,754
"18675",34,30,0,1,0,7,4,0,1,1301
"18676",34,30,0,1,0,8,4,0,1,529
"18677",34,30,0,1,0,9,2,1,1,1664
"18678",34,30,0,1,0,10,6,1,1,2087
"18679",34,30,0,1,0,11,0,0,1,1254
"18680",34,30,0,1,0,12,1,0,1,2493
"18681",34,30,0,1,0,13,6,0,1,2906
"18682",34,30,0,1,0,14,1,1,1,2307
"18683",34,30,0,1,0,15,7,0,1,2749
"18684",34,30,0,1,0,16,1,0,1,1190
"18685",34,30,0,1,0,17,5,1,1,1618
"18686",34,30,0,1,0,18,2,0,1,2844
"18687",34,30,0,1,0,19,6,1,1,693
"18688",34,30,0,1,1,0,0,0,1,986
"18689",34,30,0,1,1,1,4,1,1,849
"18690",34,30,0,1,1,2,3,1,1,2963
"18691",34,30,0,1,1,3,2,0,1,2546
"18692",34,30,0,1,1,4,6,0,1,771
"18693",34,30,0,1,1,5,0,1,1,987
"18694",34,30,0,1,1,6,4,0,0,3012
"18695",34,30,0,1,1,7,2,1,1,2475
"18696",34,30,0,1,1,8,6,0,1,863
"18697",34,30,0,1,1,9,3,1,1,2901
"18698",34,30,0,1,1,10,7,0,1,844
"18699",34,30,0,1,1,11,0,0,1,769
"18700",34,30,0,1,1,12,4,0,1,1228
"18701",34,30,0,1,1,13,2,1,1,2185
"18702",34,30,0,1,1,14,6,1,1,648
"18703",34,30,0,1,1,15,1,1,1,1863
"18704",34,30,0,1,1,16,1,0,1,1274
"18705",34,30,0,1,1,17,1,0,1,553
"18706",34,30,0,1,1,18,0,1,1,749
"18707",34,30,0,1,1,19,4,0,1,859
"18708",34,30,0,1,1,20,3,0,0,3011
"18709",34,30,0,1,1,21,7,0,1,893
"18710",34,30,0,1,1,22,5,0,1,1947
"18711",34,30,0,1,1,23,2,0,1,1850
"18712",34,30,0,1,1,24,6,0,1,1148
"18713",34,30,0,1,1,25,5,0,1,2381
"18714",34,30,0,1,1,26,7,1,1,1114
"18715",34,30,0,1,1,27,0,0,1,1371
"18716",34,30,0,1,1,28,4,1,0,803
"18717",34,30,0,1,1,29,7,1,1,708
"18718",34,30,0,1,1,30,3,1,1,2233
"18719",34,30,0,1,1,31,5,1,1,2783
"18720",34,30,0,1,1,32,3,1,1,1921
"18721",34,30,0,1,1,33,1,1,0,3014
"18722",34,30,0,1,1,34,0,1,1,744
"18723",34,30,0,1,1,35,4,1,1,2653
"18724",34,30,0,1,1,36,5,1,1,1700
"18725",34,30,0,1,1,37,7,0,1,802
"18726",34,30,0,1,1,38,7,0,1,544
"18727",34,30,0,1,1,39,5,0,1,2188
"18728",34,30,0,1,1,40,2,1,1,1983
"18729",34,30,0,1,1,41,6,1,1,631
"18730",34,30,0,1,1,42,0,0,1,1148
"18731",34,30,0,1,1,43,4,0,1,1406
"18732",34,30,0,1,1,44,3,0,1,1715
"18733",34,30,0,1,1,45,5,0,1,2403
"18734",34,30,0,1,1,46,5,1,1,2851
"18735",34,30,0,1,1,47,1,1,1,2659
"18736",34,30,0,1,1,48,7,1,1,725
"18737",34,30,0,1,1,49,1,0,1,1280
"18738",34,30,0,1,1,50,2,0,0,2398
"18739",34,30,0,1,1,51,6,1,1,1733
"18740",34,30,0,1,1,52,0,1,1,980
"18741",34,30,0,1,1,53,4,1,1,1705
"18742",34,30,0,1,1,54,1,0,1,1638
"18743",34,30,0,1,1,55,2,0,1,1783
"18744",34,30,0,1,1,56,6,1,1,2961
"18745",34,30,0,1,1,57,3,0,0,2792
"18746",34,30,0,1,1,58,3,0,1,1916
"18747",34,30,0,1,1,59,2,1,1,729
"18748",34,30,0,1,1,60,6,0,1,2495
"18749",34,30,0,1,1,61,7,1,1,866
"18750",34,30,0,1,1,62,1,1,1,1321
"18751",34,30,0,1,1,63,5,1,1,1961
"18752",34,30,0,1,2,0,1,0,1,1121
"18753",34,30,0,1,2,1,7,1,1,741
"18754",34,30,0,1,2,2,7,0,1,710
"18755",34,30,0,1,2,3,1,0,1,1031
"18756",34,30,0,1,2,4,5,0,1,1211
"18757",34,30,0,1,2,5,2,0,1,2620
"18758",34,30,0,1,2,6,6,0,1,628
"18759",34,30,0,1,2,7,5,0,0,1818
"18760",34,30,0,1,2,8,3,1,0,2877
"18761",34,30,0,1,2,9,1,1,1,1867
"18762",34,30,0,1,2,10,3,0,0,3012
"18763",34,30,0,1,2,11,3,0,0,3010
"18764",34,30,0,1,2,12,2,0,1,2004
"18765",34,30,0,1,2,13,6,0,1,1906
"18766",34,30,0,1,2,14,1,1,1,1666
"18767",34,30,0,1,2,15,3,1,1,1970
"18768",34,30,0,1,2,16,0,1,1,1066
"18769",34,30,0,1,2,17,4,0,1,2206
"18770",34,30,0,1,2,18,2,1,1,2410
"18771",34,30,0,1,2,19,6,1,0,2532
"18772",34,30,0,1,2,20,0,0,1,1488
"18773",34,30,0,1,2,21,4,0,1,1947
"18774",34,30,0,1,2,22,5,1,1,716
"18775",34,30,0,1,2,23,7,0,1,1235
"18776",34,30,0,1,2,24,3,1,1,1598
"18777",34,30,0,1,2,25,3,0,1,1922
"18778",34,30,0,1,2,26,1,0,1,2185
"18779",34,30,0,1,2,27,5,0,0,1951
"18780",34,30,0,1,2,28,0,0,1,1214
"18781",34,30,0,1,2,29,4,0,1,1772
"18782",34,30,0,1,2,30,5,1,1,2141
"18783",34,30,0,1,2,31,0,0,1,1208
"18784",34,30,0,1,2,32,4,1,1,1321
"18785",34,30,0,1,2,33,7,1,1,2375
"18786",34,30,0,1,2,34,0,1,1,1023
"18787",34,30,0,1,2,35,4,0,1,2745
"18788",34,30,0,1,2,36,2,1,1,1399
"18789",34,30,0,1,2,37,6,1,0,3013
"18790",34,30,0,1,2,38,3,1,1,2459
"18791",34,30,0,1,2,39,5,1,1,2487
"18792",34,30,0,1,2,40,0,1,1,1271
"18793",34,30,0,1,2,41,4,1,1,1936
"18794",34,30,0,1,2,42,7,0,1,950
"18795",34,30,0,1,2,43,0,1,1,691
"18796",34,30,0,1,2,44,4,1,1,1674
"18797",34,30,0,1,2,45,7,0,1,1037
"18798",34,30,0,1,2,46,2,1,1,2324
"18799",34,30,0,1,2,47,6,0,1,2662
"18800",34,30,0,1,2,48,1,1,1,1070
